DATE,COUNT,SECONDS
2015-12-06,5980,6000563
2015-12-07,7928,6293357
2015-12-08,8458,6279146
2015-12-09,7982,5642968
2015-12-10,8685,6964186
2015-12-11,8722,7087046
2015-12-12,8720,10900811
2015-12-13,8034,9358730
2015-12-14,6645,5443210
2015-12-15,8803,6835906
2015-12-16,8625,6702857
2015-12-17,4553,3061944
2015-12-18,6698,4851283
2015-12-19,4279,3780933
2015-12-20,4219,3725472
2015-12-21,6675,5213009
2015-12-22,4934,3859438
2015-12-23,2263,1735471
2015-12-24,2796,2911864
2015-12-25,1502,2709526
2015-12-26,2702,3885187
2015-12-27,4623,8065847
2015-12-28,4459,4114069
2015-12-29,5253,5210278
2015-12-30,5275,4755277
2015-12-31,5855,6153002
2016-01-01,3220,4119373
2016-01-02,4921,6405129
2016-01-03,4965,5215354
2016-01-04,5133,3645075
2016-01-05,4850,3202487
2016-01-06,5712,3867514
2016-01-07,6592,4701354
2016-01-08,6153,4562030
2016-01-09,5314,4552193
2016-01-10,5663,5048105
2016-01-11,6294,4450134
2016-01-12,6490,4337701
2016-01-13,5620,3861926
2016-01-14,7164,5150918
2016-01-15,5983,4634894
2016-01-16,5908,6444622
2016-01-17,3400,3058660
2016-01-18,2499,1546267
2016-01-19,3912,2264515
2016-01-20,4321,2605166
2016-01-21,4228,2586668
2016-01-22,2985,1763956
2016-01-27,528,383903
2016-01-28,2022,1649712
2016-01-29,2942,2067611
2016-01-30,2822,2537872
2016-01-31,3611,3646886
2016-02-01,4604,3458275
2016-02-02,6584,4797032
2016-02-03,4243,2699340
2016-02-04,6691,4750689
2016-02-05,5822,4088877
2016-02-06,5042,4237972
2016-02-07,4664,4085271
2016-02-08,5994,4272178
2016-02-09,4053,2845770
2016-02-10,5493,3421071
2016-02-11,4246,2661676
2016-02-12,4363,2759512
2016-02-13,1535,996804
2016-02-14,1851,1387976
2016-02-15,501,345159
2016-02-16,3238,2097104
2016-02-17,6097,4264210
2016-02-18,5822,3994018
2016-02-19,5633,4027481
2016-02-20,8245,11938887
2016-02-21,4254,4026298
2016-02-22,7148,5750906
2016-02-23,2585,1721047
2016-02-24,3279,2224796
2016-02-25,6330,4318004
2016-02-26,5345,3661176
2016-02-27,5432,5421616
2016-02-28,8732,12694890
2016-02-29,7828,6749759
2016-03-01,8588,7883226
2016-03-02,5918,4129099
2016-03-03,5902,4220573
2016-03-04,5345,3939733
2016-03-05,5334,5258688
2016-03-06,5899,6786959
2016-03-07,9003,9299225
2016-03-08,10558,10885133
2016-03-09,11214,12609648
2016-03-10,10954,11553339
2016-03-11,11219,12423862
2016-03-12,10428,15428256
2016-03-13,5194,5791918
2016-03-14,7671,7156221
2016-03-15,8558,8676234
2016-03-16,13356,18497755
2016-03-17,10673,11528713
2016-03-18,11429,13333338
2016-03-19,3227,2884712
2016-03-20,4532,4543313
2016-03-21,7580,6777383
2016-03-22,9763,9753635
2016-03-23,12340,14648195
2016-03-24,13363,18078795
2016-03-25,12212,16468499
2016-03-26,14116,27316050
2016-03-27,8564,14190743
2016-03-28,8430,9398586
2016-03-29,10221,11469141
2016-03-30,10873,12864786
2016-03-31,11029,12657732
2016-04-01,10874,13388734
2016-04-02,9282,14214322
2016-04-03,6800,8714070
2016-04-04,7398,6883975
2016-04-05,7512,6182857
2016-04-06,9068,8124359
2016-04-07,5433,4385746
2016-04-08,9529,10197726
2016-04-09,4069,3660918
2016-04-10,7421,10155224
2016-04-11,9456,9829799
2016-04-12,8583,7754657
2016-04-13,10131,9436326
2016-04-14,10523,10219993
2016-04-15,11395,12818012
2016-04-16,13505,23973344
2016-04-17,12367,21235096
2016-04-18,11882,13927924
2016-04-19,11927,12660545
2016-04-20,11650,11995508
2016-04-21,11447,11649647
2016-04-22,11093,12031041
2016-04-23,8487,13130655
2016-04-24,11948,20100631
2016-04-25,11694,13093719
2016-04-26,11718,11873948
2016-04-27,8360,7075345
2016-04-28,5195,4062236
2016-04-29,8258,7881595
2016-04-30,8511,11588224
2016-05-01,4376,4556588
2016-05-02,8139,7808069
2016-05-03,8132,7327892
2016-05-04,9625,9215201
2016-05-05,8726,7740178
2016-05-06,3102,2649966
2016-05-07,9225,13534254
2016-05-08,10803,17055844
2016-05-09,9164,8700243
2016-05-10,10242,10069246
2016-05-11,7669,6790494
2016-05-12,10805,11285595
2016-05-13,10106,10371350
2016-05-14,9389,14445513
2016-05-15,8507,12175386
2016-05-16,11357,12743156
2016-05-17,5374,4040234
2016-05-18,10583,9964909
2016-05-19,11720,12789768
2016-05-20,13860,17558660
2016-05-21,4432,4463295
2016-05-22,2851,2880144
2016-05-23,8048,9066806
2016-05-24,13235,15677624
2016-05-25,12786,14140358
2016-05-26,12188,13685628
2016-05-27,12139,15637575
2016-05-28,11560,21466922
2016-05-29,9069,18252464
2016-05-30,9930,16436075
2016-05-31,11578,12952611
2016-06-01,12355,13188906
2016-06-02,12366,12581818
2016-06-03,8517,8914911
2016-06-04,11991,17839870
2016-06-05,9378,12862059
2016-06-06,12468,14738213
2016-06-07,13271,15437487
2016-06-08,13586,14942225
2016-06-09,13423,15743185
2016-06-10,13730,16615476
2016-06-11,11993,19459696
2016-06-12,11023,17294285
2016-06-13,13161,16407438
2016-06-14,13949,16465789
2016-06-15,12954,14879677
2016-06-16,11056,12717654
2016-06-17,13290,15872155
2016-06-18,13550,23349940
2016-06-19,11830,19622985
2016-06-20,12912,15748123
2016-06-21,9513,10888764
2016-06-22,13902,17111934
2016-06-23,9435,10589328
2016-06-24,12405,15746979
2016-06-25,13600,24221606
2016-06-26,12356,22226786
2016-06-27,11922,14652813
2016-06-28,11064,12260227
2016-06-29,13778,16709724
2016-06-30,13319,15256898
2016-07-01,12405,15604508
2016-07-02,14072,27643195
2016-07-03,13036,25750412
2016-07-04,7600,14000955
2016-07-05,11970,16177899
2016-07-06,12448,15644862
2016-07-07,12218,14369181
2016-07-08,11581,14384630
2016-07-09,12198,19785085
2016-07-10,11981,20390408
2016-07-11,12710,16257490
2016-07-12,13168,15621538
2016-07-13,12520,15171086
2016-07-14,12086,14747812
2016-07-15,12613,16861914
2016-07-16,13837,24163396
2016-07-17,15526,28080684
2016-07-18,9729,11919846
2016-07-19,12325,15898236
2016-07-20,13300,16567197
2016-07-21,12862,15594578
2016-07-22,12105,15522861
2016-07-23,10261,17067595
2016-07-24,9615,15602283
2016-07-25,10275,13181553
2016-07-26,11150,12928935
2016-07-27,11568,12369580
2016-07-28,9366,9348664
2016-07-29,12151,15398126
2016-07-30,8938,13886171
2016-07-31,10844,16850485
2016-08-01,11951,14976949
2016-08-02,13374,14921017
2016-08-03,13591,15510287
2016-08-04,13555,15251000
2016-08-05,13186,16848722
2016-08-06,11340,18289794
2016-08-07,11962,18712029
2016-08-08,11926,13486927
2016-08-09,12424,13047579
2016-08-10,12258,13019843
2016-08-11,11466,12144444
2016-08-12,10853,12026389
2016-08-13,8717,12554398
2016-08-14,7708,10426049
2016-08-15,9240,9414030
2016-08-16,11316,11236986
2016-08-17,10988,10947227
2016-08-18,11821,12262183
2016-08-19,11915,13445322
2016-08-20,11534,17454777
2016-08-21,7252,10321395
2016-08-22,12349,13568727
2016-08-23,13042,13607087
2016-08-24,12753,13437087
2016-08-25,12524,12682770
2016-08-26,11296,11921098
2016-08-27,11197,17587559
2016-08-28,10528,14669198
2016-08-29,11433,11219025
2016-08-30,12216,11861529
2016-08-31,11613,10664217
2016-09-01,9998,9114804
2016-09-02,12715,14733680
2016-09-03,11027,19285176
2016-09-04,12790,24726004
2016-09-05,11220,17916689
2016-09-06,11752,11350597
2016-09-07,11028,9650137
2016-09-08,11470,10764217
2016-09-09,11415,11974075
2016-09-10,10376,13989374
2016-09-11,11585,16514044
2016-09-12,12311,12730382
2016-09-13,12805,12614185
2016-09-14,12525,12240178
2016-09-15,13273,13342257
2016-09-16,13211,14134615
2016-09-17,12902,20269508
2016-09-18,11347,16219434
2016-09-19,8464,7022504
2016-09-20,12630,12123933
2016-09-21,12489,11669739
2016-09-22,12730,12409101
2016-09-23,13342,15005256
2016-09-24,13106,19289187
2016-09-25,11949,18308779
2016-09-26,11452,10558021
